age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
42.0,4,1,6,1,0,0,0,0,3,217.0,1.0,999.0,0.0,0,1.4,93.444,-36.1,4.965,5228.1,0
42.0,4,1,6,1,2,0,0,0,3,196.0,1.0,999.0,0.0,0,1.4,93.444,-36.1,4.965,5228.1,0
34.0,9,2,5,0,2,0,0,0,3,221.0,1.0,999.0,0.0,0,1.4,93.444,-36.1,4.965,5228.1,0
38.0,9,2,3,0,2,2,0,0,3,97.0,1.0,999.0,0.0,0,1.4,93.444,-36.1,4.965,5228.1,0
42.0,4,1,6,1,2,2,0,0,3,634.0,1.0,999.0,0.0,0,1.4,93.444,-36.1,4.965,5228.1,0
31.0,9,0,3,0,0,0,0,0,3,67.0,3.0,999.0,0.0,0,1.4,93.444,-36.1,4.965,5228.1,0
32.0,9,1,5,0,2,0,0,0,3,185.0,2.0,999.0,0.0,0,1.4,93.444,-36.1,4.965,5228.1,0
46.0,0,1,6,1,2,0,0,0,3,165.0,2.0,999.0,0.0,0,1.4,93.444,-36.1,4.965,5228.1,0
46.0,0,1,6,1,2,0,0,0,3,210.0,3.0,999.0,0.0,0,1.4,93.444,-36.1,4.965,5228.1,0
50.0,0,1,6,0,2,0,0,0,3,76.0,1.0,999.0,0.0,0,1.4,93.444,-36.1,4.965,5228.1,0
35.0,0,2,6,0,0,2,0,0,3,64.0,1.0,999.0,0.0,0,1.4,93.444,-36.1,4.965,5228.1,0
35.0,0,2,6,0,0,0,0,0,3,131.0,1.0,999.0,0.0,0,1.4,93.444,-36.1,4.965,5228.1,0
50.0,0,1,6,0,2,2,0,0,3,252.0,1.0,999.0,0.0,0,1.4,93.444,-36.1,4.965,5228.1,0
48.0,3,1,2,0,2,0,0,0,3,155.0,1.0,999.0,0.0,0,1.4,93.444,-36.1,4.965,5228.1,0
59.0,4,1,6,0,2,0,0,0,3,92.0,2.0,999.0,0.0,0,1.4,93.444,-36.1,4.965,5228.1,0
55.0,9,0,6,0,0,0,0,0,3,104.0,1.0,999.0,0.0,0,1.4,93.444,-36.1,4.965,5228.1,0
37.0,9,0,5,0,0,0,0,0,3,65.0,2.0,999.0,0.0,0,1.4,93.444,-36.1,4.965,5228.1,0
55.0,9,0,6,0,0,0,0,0,3,181.0,1.0,999.0,0.0,0,1.4,93.444,-36.1,4.965,5228.1,0
42.0,3,1,3,0,2,0,0,0,3,176.0,1.0,999.0,0.0,0,1.4,93.444,-36.1,4.965,5228.1,0
55.0,9,0,6,0,2,0,0,0,3,610.0,1.0,999.0,0.0,0,1.4,93.444,-36.1,4.965,5228.1,0
40.0,9,0,5,0,0,0,0,0,3,279.0,4.0,999.0,0.0,0,1.4,93.444,-36.1,4.965,5228.1,0
38.0,4,0,6,0,2,0,0,0,3,345.0,2.0,999.0,0.0,0,1.4,93.444,-36.1,4.965,5228.1,0
39.0,9,1,6,0,0,0,0,0,3,191.0,1.0,999.0,0.0,0,1.4,93.444,-36.1,4.965,5228.1,0
55.0,0,1,6,0,2,0,0,0,3,82.0,3.0,999.0,0.0,0,1.4,93.444,-36.1,4.965,5228.1,0
50.0,9,1,6,0,2,0,0,0,3,541.0,1.0,999.0,0.0,0,1.4,93.444,-36.1,4.965,5228.1,0
35.0,9,2,5,0,2,0,0,0,3,67.0,1.0,999.0,0.0,0,1.4,93.444,-36.1,4.965,5228.1,0
35.0,9,2,5,0,2,0,0,0,3,137.0,1.0,999.0,0.0,0,1.4,93.444,-36.1,4.965,5228.1,0
45.0,11,1,3,1,2,0,0,0,3,94.0,1.0,999.0,0.0,0,1.4,93.444,-36.1,4.965,5228.1,0
35.0,9,2,5,0,2,2,0,0,3,259.0,1.0,999.0,0.0,0,1.4,93.444,-36.1,4.965,5228.1,0
40.0,0,2,3,0,2,0,0,0,3,87.0,1.0,999.0,0.0,0,1.4,93.444,-36.1,4.965,5228.1,0
45.0,11,1,3,1,2,0,0,0,3,142.0,1.0,999.0,0.0,0,1.4,93.444,-36.1,4.965,5228.1,0
37.0,9,1,5,0,0,0,0,0,3,103.0,1.0,999.0,0.0,0,1.4,93.444,-36.1,4.965,5228.1,0
41.0,9,2,5,0,2,0,0,0,3,179.0,1.0,999.0,0.0,0,1.4,93.444,-36.1,4.965,5228.1,0
41.0,9,2,5,0,1,1,0,0,3,123.0,1.0,999.0,0.0,0,1.4,93.444,-36.1,4.965,5228.1,0
41.0,9,2,5,0,2,0,0,0,3,239.0,1.0,999.0,0.0,0,1.4,93.444,-36.1,4.965,5228.1,0
41.0,9,2,5,0,0,0,0,0,3,358.0,1.0,999.0,0.0,0,1.4,93.444,-36.1,4.965,5228.1,0
48.0,0,1,6,1,2,0,0,0,3,286.0,1.0,999.0,0.0,0,1.4,93.444,-36.1,4.965,5228.1,0
37.0,9,0,5,0,0,0,0,0,3,312.0,1.0,999.0,0.0,0,1.4,93.444,-36.1,4.965,5228.1,0
37.0,9,0,5,0,0,0,0,0,3,80.0,1.0,999.0,0.0,0,1.4,93.444,-36.1,4.965,5228.1,0
33.0,4,1,6,0,2,0,0,0,3,126.0,1.0,999.0,0.0,0,1.4,93.444,-36.1,4.965,5228.1,0
37.0,9,0,5,0,1,1,0,0,3,417.0,1.0,999.0,0.0,0,1.4,93.444,-36.1,4.965,5228.1,0
33.0,4,1,6,0,0,0,0,0,3,85.0,1.0,999.0,0.0,0,1.4,93.444,-36.1,4.965,5228.1,0
50.0,0,1,3,0,0,0,0,0,3,131.0,1.0,999.0,0.0,0,1.4,93.444,-36.1,4.965,5228.1,0
30.0,9,1,5,0,0,0,0,0,3,392.0,1.0,999.0,0.0,0,1.4,93.444,-36.1,4.965,5228.1,0
54.0,0,1,6,0,0,0,0,0,3,119.0,3.0,999.0,0.0,0,1.4,93.444,-36.1,4.965,5228.1,0
56.0,7,1,3,0,2,0,0,0,3,460.0,5.0,999.0,0.0,0,1.4,93.444,-36.1,4.965,5228.1,0
48.0,9,1,6,0,2,0,0,0,3,189.0,2.0,999.0,0.0,0,1.4,93.444,-36.1,4.965,5228.1,0
29.0,9,2,3,0,2,0,0,0,3,130.0,6.0,999.0,0.0,0,1.4,93.444,-36.1,4.965,5228.1,0
56.0,5,1,5,0,0,0,0,0,3,139.0,2.0,999.0,0.0,0,1.4,93.444,-36.1,4.965,5228.1,0
40.0,0,2,3,0,2,0,0,0,3,168.0,2.0,999.0,0.0,0,1.4,93.444,-36.1,4.965,5228.1,0
52.0,10,0,3,0,2,2,0,0,3,99.0,1.0,999.0,0.0,0,1.4,93.444,-36.1,4.965,5228.1,0
33.0,9,1,5,1,2,0,0,0,3,97.0,2.0,999.0,0.0,0,1.4,93.444,-36.1,4.965,5228.1,0
47.0,1,1,0,1,0,0,0,0,3,80.0,2.0,999.0,0.0,0,1.4,93.444,-36.1,4.965,5228.1,0
50.0,1,1,0,1,2,0,0,0,3,204.0,1.0,999.0,0.0,0,1.4,93.444,-36.1,4.965,5228.1,0
56.0,7,1,3,0,2,0,0,0,3,43.0,1.0,999.0,0.0,0,1.4,93.444,-36.1,4.965,5228.1,0
56.0,7,1,3,0,0,0,0,0,3,173.0,1.0,999.0,0.0,0,1.4,93.444,-36.1,4.965,5228.1,0
37.0,3,1,0,1,2,0,0,0,3,176.0,1.0,999.0,0.0,0,1.4,93.444,-36.1,4.965,5228.1,0
45.0,1,1,2,0,0,0,0,0,3,260.0,2.0,999.0,0.0,0,1.4,93.444,-36.1,4.965,5228.1,0
58.0,6,1,2,0,0,0,0,0,3,83.0,2.0,999.0,0.0,0,1.4,93.444,-36.1,4.965,5228.1,0
50.0,1,1,0,1,2,0,0,0,3,164.0,1.0,999.0,0.0,0,1.4,93.444,-36.1,4.965,5228.1,0
38.0,9,1,6,0,2,0,0,0,3,95.0,1.0,999.0,0.0,0,1.4,93.444,-36.1,4.965,5228.1,0
38.0,9,1,6,0,0,0,0,0,3,264.0,1.0,999.0,0.0,0,1.4,93.444,-36.1,4.965,5228.1,0
48.0,9,1,6,0,0,0,0,0,3,124.0,2.0,999.0,0.0,0,1.4,93.444,-36.1,4.965,5228.1,0
50.0,9,1,6,0,1,1,0,0,3,107.0,2.0,999.0,0.0,0,1.4,93.444,-36.1,4.965,5228.1,0
50.0,0,0,6,0,0,0,0,0,3,130.0,1.0,999.0,0.0,0,1.4,93.444,-36.1,4.965,5228.1,0
32.0,9,2,5,0,2,0,0,0,3,128.0,1.0,999.0,0.0,0,1.4,93.444,-36.1,4.965,5228.1,0
47.0,6,1,6,0,2,0,0,0,3,484.0,1.0,999.0,0.0,0,1.4,93.444,-36.1,4.965,5228.1,0
38.0,0,1,6,0,0,0,0,0,3,80.0,1.0,999.0,0.0,0,1.4,93.444,-36.1,4.965,5228.1,0
48.0,9,1,6,0,2,0,0,0,3,174.0,1.0,999.0,0.0,0,1.4,93.444,-36.1,4.965,5228.1,0
33.0,0,0,6,0,2,0,0,0,3,249.0,1.0,999.0,0.0,0,1.4,93.444,-36.1,4.965,5228.1,0
48.0,7,1,0,1,2,0,0,0,3,240.0,1.0,999.0,0.0,0,1.4,93.444,-36.1,4.965,5228.1,0
33.0,0,0,6,0,0,0,0,0,3,384.0,1.0,999.0,0.0,0,1.4,93.444,-36.1,4.965,5228.1,0
32.0,9,2,5,0,2,0,0,0,3,71.0,2.0,999.0,0.0,0,1.4,93.444,-36.1,4.965,5228.1,0
30.0,9,0,5,1,2,0,0,0,3,210.0,3.0,999.0,0.0,0,1.4,93.444,-36.1,4.965,5228.1,0
47.0,9,1,3,0,0,0,0,0,3,111.0,2.0,999.0,0.0,0,1.4,93.444,-36.1,4.965,5228.1,0
33.0,9,1,5,0,2,0,0,0,3,211.0,6.0,999.0,0.0,0,1.4,93.444,-36.1,4.965,5228.1,0
48.0,7,1,0,1,2,0,0,0,3,436.0,1.0,999.0,0.0,0,1.4,93.444,-36.1,4.965,5228.1,0
55.0,4,1,6,0,2,0,0,0,3,101.0,2.0,999.0,0.0,0,1.4,93.444,-36.1,4.965,5228.1,0
38.0,0,1,6,0,2,0,0,0,3,194.0,5.0,999.0,0.0,0,1.4,93.444,-36.1,4.965,5228.1,0
29.0,0,1,6,0,0,0,0,0,3,124.0,2.0,999.0,0.0,0,1.4,93.444,-36.1,4.965,5228.1,0
52.0,1,1,0,0,0,0,0,0,3,31.0,6.0,999.0,0.0,0,1.4,93.444,-36.1,4.965,5228.1,0
32.0,0,1,6,0,0,2,0,0,3,301.0,3.0,999.0,0.0,0,1.4,93.444,-36.1,4.965,5228.1,0
35.0,9,1,5,0,2,0,0,0,3,333.0,2.0,999.0,0.0,0,1.4,93.444,-36.1,4.965,5228.1,0
54.0,0,1,6,0,0,0,0,0,3,219.0,3.0,999.0,0.0,0,1.4,93.444,-36.1,4.965,5228.1,0
35.0,9,1,6,0,0,0,0,0,3,241.0,4.0,999.0,0.0,0,1.4,93.444,-36.1,4.965,5228.1,0
43.0,9,1,5,1,0,0,0,0,3,471.0,4.0,999.0,0.0,0,1.4,93.444,-36.1,4.965,5228.1,0
35.0,9,1,6,0,2,0,0,0,3,55.0,2.0,999.0,0.0,0,1.4,93.444,-36.1,4.965,5228.1,0
32.0,0,0,6,0,0,0,0,0,3,74.0,2.0,999.0,0.0,0,1.4,93.444,-36.1,4.965,5228.1,0
35.0,9,2,5,0,2,0,0,0,3,300.0,2.0,999.0,0.0,0,1.4,93.444,-36.1,4.965,5228.1,0
37.0,9,0,5,0,2,0,0,0,3,520.0,2.0,999.0,0.0,0,1.4,93.444,-36.1,4.965,5228.1,0
60.0,11,1,7,1,2,0,0,0,3,130.0,3.0,999.0,0.0,0,1.4,93.444,-36.1,4.965,5228.1,0
52.0,10,0,3,0,0,0,0,0,3,96.0,2.0,999.0,0.0,0,1.4,93.444,-36.1,4.965,5228.1,0
46.0,0,1,6,1,2,0,0,0,3,66.0,2.0,999.0,0.0,0,1.4,93.444,-36.1,4.965,5228.1,0
47.0,6,1,6,0,0,0,0,0,3,320.0,3.0,999.0,0.0,0,1.4,93.444,-36.1,4.965,5228.1,0
52.0,1,1,0,0,2,0,0,0,3,234.0,2.0,999.0,0.0,0,1.4,93.444,-36.1,4.965,5228.1,0
33.0,0,1,6,0,0,0,0,0,3,75.0,2.0,999.0,0.0,0,1.4,93.444,-36.1,4.965,5228.1,0
29.0,0,2,3,0,0,0,0,0,3,78.0,2.0,999.0,0.0,0,1.4,93.444,-36.1,4.965,5228.1,0
59.0,3,1,7,1,2,0,0,0,3,72.0,2.0,999.0,0.0,0,1.4,93.444,-36.1,4.965,5228.1,0
41.0,10,0,5,0,1,1,0,0,3,271.0,3.0,999.0,0.0,0,1.4,93.444,-36.1,4.965,5228.1,0
40.0,9,2,3,0,2,0,0,0,3,76.0,2.0,999.0,0.0,0,1.4,93.444,-36.1,4.965,5228.1,0
50.0,1,1,0,0,0,0,1,0,3,39.0,3.0,999.0,0.0,0,1.4,93.444,-36.1,4.965,5228.1,0
44.0,9,1,5,0,0,0,0,0,3,59.0,6.0,999.0,0.0,0,1.4,93.444,-36.1,4.965,5228.1,0
50.0,3,1,7,0,0,0,0,0,3,287.0,3.0,999.0,0.0,0,1.4,93.444,-36.1,4.965,5228.1,0
58.0,1,1,1,0,2,0,0,0,3,140.0,3.0,999.0,0.0,0,1.4,93.444,-36.1,4.965,5228.1,0
35.0,0,2,6,0,2,0,0,0,3,63.0,2.0,999.0,0.0,0,1.4,93.444,-36.1,4.965,5228.1,0
55.0,0,1,6,0,2,0,0,0,3,358.0,2.0,999.0,0.0,0,1.4,93.444,-36.1,4.965,5228.1,0
54.0,0,1,6,0,2,0,0,0,3,120.0,3.0,999.0,0.0,0,1.4,93.444,-36.1,4.965,5228.1,0
43.0,4,1,6,0,0,0,0,0,3,175.0,3.0,999.0,0.0,0,1.4,93.444,-36.1,4.965,5228.1,0
31.0,0,1,6,0,2,0,0,0,3,157.0,4.0,999.0,0.0,0,1.4,93.444,-36.1,4.965,5228.1,0
42.0,0,1,6,0,2,0,0,0,3,172.0,3.0,999.0,0.0,0,1.4,93.444,-36.1,4.965,5228.1,0
46.0,2,1,3,0,2,0,0,0,3,435.0,5.0,999.0,0.0,0,1.4,93.444,-36.1,4.965,5228.1,0
42.0,0,1,6,0,2,0,0,0,3,84.0,4.0,999.0,0.0,0,1.4,93.444,-36.1,4.965,5228.1,0
36.0,9,1,5,0,0,0,0,0,3,205.0,5.0,999.0,0.0,0,1.4,93.444,-36.1,4.965,5228.1,0
47.0,1,1,0,1,0,0,0,0,3,110.0,2.0,999.0,0.0,0,1.4,93.444,-36.1,4.965,5228.1,0
38.0,9,1,3,0,0,0,0,0,3,100.0,5.0,999.0,0.0,0,1.4,93.444,-36.1,4.965,5228.1,0
37.0,9,2,6,0,0,0,0,0,3,277.0,2.0,999.0,0.0,0,1.4,93.444,-36.1,4.965,5228.1,0
47.0,2,1,3,0,2,2,0,0,3,303.0,5.0,999.0,0.0,0,1.4,93.444,-36.1,4.965,5228.1,0
52.0,9,1,3,0,2,2,0,0,3,263.0,2.0,999.0,0.0,0,1.4,93.444,-36.1,4.965,5228.1,0
53.0,11,1,0,1,0,0,0,0,3,107.0,2.0,999.0,0.0,0,1.4,93.444,-36.1,4.965,5228.1,0
42.0,0,1,6,0,0,0,0,0,3,77.0,3.0,999.0,0.0,0,1.4,93.444,-36.1,4.965,5228.1,0
42.0,4,1,6,0,0,2,0,0,3,130.0,3.0,999.0,0.0,0,1.4,93.444,-36.1,4.965,5228.1,0
29.0,0,2,6,0,2,0,0,0,3,155.0,3.0,999.0,0.0,0,1.4,93.444,-36.1,4.965,5228.1,0
52.0,1,1,3,0,2,0,0,0,3,454.0,2.0,999.0,0.0,0,1.4,93.444,-36.1,4.965,5228.1,0
57.0,0,1,6,1,2,2,0,0,3,61.0,4.0,999.0,0.0,0,1.4,93.444,-36.1,4.965,5228.1,0
46.0,7,1,3,0,2,0,0,0,3,183.0,3.0,999.0,0.0,0,1.4,93.444,-36.1,4.965,5228.1,0
57.0,9,2,5,0,2,2,0,0,3,218.0,4.0,999.0,0.0,0,1.4,93.444,-36.1,4.965,5228.1,0
55.0,4,1,6,0,2,2,0,0,3,384.0,4.0,999.0,0.0,0,1.4,93.444,-36.1,4.965,5228.1,0
31.0,4,1,6,0,2,0,0,0,3,57.0,6.0,999.0,0.0,0,1.4,93.444,-36.1,4.965,5228.1,0
55.0,1,1,2,0,2,0,0,0,3,209.0,4.0,999.0,0.0,0,1.4,93.444,-36.1,4.965,5228.1,0
38.0,9,1,3,0,0,0,0,0,3,89.0,2.0,999.0,0.0,0,1.4,93.444,-36.1,4.965,5228.1,0
29.0,0,2,6,0,0,0,0,0,3,82.0,3.0,999.0,0.0,0,1.4,93.444,-36.1,4.965,5228.1,0
47.0,0,1,6,0,1,1,0,0,3,225.0,2.0,999.0,0.0,0,1.4,93.444,-36.1,4.965,5228.1,0
44.0,9,1,5,0,0,0,0,0,3,168.0,6.0,999.0,0.0,0,1.4,93.444,-36.1,4.965,5228.1,0
45.0,7,1,1,1,0,0,0,0,3,98.0,5.0,999.0,0.0,0,1.4,93.444,-36.1,4.965,5228.1,0
54.0,0,1,3,0,0,0,0,0,3,84.0,5.0,999.0,0.0,0,1.4,93.444,-36.1,4.965,5228.1,0
48.0,0,1,5,0,0,0,0,0,3,369.0,4.0,999.0,0.0,0,1.4,93.444,-36.1,4.965,5228.1,0
56.0,0,1,6,1,2,0,0,0,3,125.0,2.0,999.0,0.0,0,1.4,93.444,-36.1,4.965,5228.1,0
48.0,0,0,6,1,0,0,0,0,3,58.0,5.0,999.0,0.0,0,1.4,93.444,-36.1,4.965,5228.1,0
38.0,0,1,6,0,2,0,0,0,3,35.0,6.0,999.0,0.0,0,1.4,93.444,-36.1,4.965,5228.1,0
58.0,5,1,0,0,0,0,0,0,3,556.0,6.0,999.0,0.0,0,1.4,93.444,-36.1,4.965,5228.1,1
47.0,0,1,6,0,2,0,0,0,3,100.0,3.0,999.0,0.0,0,1.4,93.444,-36.1,4.965,5228.1,0
51.0,7,1,3,1,0,2,0,0,3,20.0,5.0,999.0,0.0,0,1.4,93.444,-36.1,4.965,5228.1,0
42.0,6,2,6,0,2,0,0,0,3,133.0,6.0,999.0,0.0,0,1.4,93.444,-36.1,4.965,5228.1,0
57.0,0,1,6,1,0,0,0,0,3,101.0,2.0,999.0,0.0,0,1.4,93.444,-36.1,4.965,5228.1,0
46.0,3,1,0,0,0,0,0,0,3,240.0,4.0,999.0,0.0,0,1.4,93.444,-36.1,4.965,5228.1,0
56.0,7,0,3,1,2,0,0,0,3,59.0,5.0,999.0,0.0,0,1.4,93.444,-36.1,4.965,5228.1,0
36.0,9,1,6,0,0,0,0,0,3,99.0,5.0,999.0,0.0,0,1.4,93.444,-36.1,4.965,5228.1,0
47.0,9,1,5,0,2,0,0,0,4,58.0,3.0,999.0,0.0,0,1.4,93.444,-36.1,4.964,5228.1,0
55.0,4,1,6,0,2,0,0,0,4,52.0,2.0,999.0,0.0,0,1.4,93.444,-36.1,4.964,5228.1,0
44.0,9,0,5,0,0,0,0,0,4,157.0,2.0,999.0,0.0,0,1.4,93.444,-36.1,4.964,5228.1,0
37.0,1,2,5,0,0,0,0,0,4,94.0,3.0,999.0,0.0,0,1.4,93.444,-36.1,4.964,5228.1,0
41.0,0,1,6,0,0,0,0,0,4,108.0,4.0,999.0,0.0,0,1.4,93.444,-36.1,4.964,5228.1,0
33.0,0,2,6,0,2,0,0,0,4,116.0,2.0,999.0,0.0,0,1.4,93.444,-36.1,4.964,5228.1,0
48.0,0,1,6,0,2,2,0,0,4,87.0,4.0,999.0,0.0,0,1.4,93.444,-36.1,4.964,5228.1,0
48.0,1,1,3,0,2,0,0,0,4,128.0,6.0,999.0,0.0,0,1.4,93.444,-36.1,4.964,5228.1,0
39.0,0,1,6,0,2,0,0,0,4,581.0,4.0,999.0,0.0,0,1.4,93.444,-36.1,4.964,5228.1,1
48.0,0,1,6,0,2,0,0,0,4,113.0,2.0,999.0,0.0,0,1.4,93.444,-36.1,4.964,5228.1,0
45.0,0,1,2,0,2,2,0,0,4,106.0,3.0,999.0,0.0,0,1.4,93.444,-36.1,4.964,5228.1,0
40.0,0,1,6,0,0,0,0,0,4,154.0,2.0,999.0,0.0,0,1.4,93.444,-36.1,4.964,5228.1,0
29.0,0,2,6,0,0,0,0,0,4,130.0,6.0,999.0,0.0,0,1.4,93.444,-36.1,4.964,5228.1,0
43.0,9,1,5,0,0,0,0,0,4,146.0,4.0,999.0,0.0,0,1.4,93.444,-36.1,4.964,5228.1,0
47.0,9,0,3,0,2,0,0,0,4,56.0,5.0,999.0,0.0,0,1.4,93.444,-36.1,4.964,5228.1,0
29.0,9,2,5,0,0,0,0,0,4,185.0,4.0,999.0,0.0,0,1.4,93.444,-36.1,4.964,5228.1,0
36.0,9,1,5,0,2,0,0,0,4,95.0,5.0,999.0,0.0,0,1.4,93.444,-36.1,4.964,5228.1,0
59.0,0,0,5,1,2,0,0,0,4,87.0,2.0,999.0,0.0,0,1.4,93.444,-36.1,4.964,5228.1,0
30.0,9,2,5,0,0,0,0,0,4,105.0,4.0,999.0,0.0,0,1.4,93.444,-36.1,4.964,5228.1,0
57.0,5,1,0,1,2,0,0,0,4,57.0,2.0,999.0,0.0,0,1.4,93.444,-36.1,4.964,5228.1,0
53.0,11,1,0,1,0,0,0,0,4,124.0,4.0,999.0,0.0,0,1.4,93.444,-36.1,4.964,5228.1,0
41.0,9,2,3,0,2,0,0,0,4,219.0,3.0,999.0,0.0,0,1.4,93.444,-36.1,4.964,5228.1,0
43.0,0,1,6,0,2,0,0,0,4,281.0,4.0,999.0,0.0,0,1.4,93.444,-36.1,4.964,5228.1,0
48.0,2,1,3,0,0,0,0,0,4,57.0,5.0,999.0,0.0,0,1.4,93.444,-36.1,4.964,5228.1,0
41.0,9,1,5,0,2,0,0,0,4,84.0,2.0,999.0,0.0,0,1.4,93.444,-36.1,4.964,5228.1,0
45.0,9,1,5,0,2,2,0,0,4,136.0,6.0,999.0,0.0,0,1.4,93.444,-36.1,4.964,5228.1,0
46.0,0,1,6,1,0,0,1,0,4,39.0,5.0,999.0,0.0,0,1.4,93.444,-36.1,4.964,5228.1,0
51.0,9,1,3,0,2,0,0,0,4,360.0,4.0,999.0,0.0,0,1.4,93.444,-36.1,4.964,5228.1,0
50.0,1,1,2,0,2,0,0,0,4,68.0,2.0,999.0,0.0,0,1.4,93.444,-36.1,4.964,5228.1,0
50.0,1,1,0,0,0,0,0,0,4,153.0,2.0,999.0,0.0,0,1.4,93.444,-36.1,4.964,5228.1,0
57.0,5,1,5,0,2,0,0,0,4,156.0,4.0,999.0,0.0,0,1.4,93.444,-36.1,4.964,5228.1,0
60.0,5,1,5,0,0,0,0,0,4,199.0,2.0,999.0,0.0,0,1.4,93.444,-36.1,4.964,5228.1,0
53.0,11,1,0,1,2,0,0,0,4,23.0,6.0,999.0,0.0,0,1.4,93.444,-36.1,4.964,5228.1,0
31.0,4,1,6,0,2,0,0,0,4,181.0,2.0,999.0,0.0,0,1.4,93.444,-36.1,4.964,5228.1,0
34.0,0,1,6,0,2,0,0,0,4,147.0,3.0,999.0,0.0,0,1.4,93.444,-36.1,4.964,5228.1,0
58.0,0,2,6,0,0,0,0,0,4,113.0,5.0,999.0,0.0,0,1.4,93.444,-36.1,4.964,5228.1,0
57.0,1,1,0,1,0,0,0,0,4,243.0,1.0,999.0,0.0,0,1.4,93.444,-36.1,4.964,5228.1,0
57.0,1,1,0,1,0,2,0,0,4,203.0,1.0,999.0,0.0,0,1.4,93.444,-36.1,4.964,5228.1,0
52.0,0,0,6,1,0,0,0,0,4,191.0,2.0,999.0,0.0,0,1.4,93.444,-36.1,4.964,5228.1,0
45.0,9,2,5,0,2,0,0,0,4,105.0,1.0,999.0,0.0,0,1.4,93.444,-36.1,4.964,5228.1,0
47.0,9,0,3,0,2,0,0,0,4,87.0,3.0,999.0,0.0,0,1.4,93.444,-36.1,4.964,5228.1,0
44.0,9,1,5,0,2,0,0,0,4,114.0,1.0,999.0,0.0,0,1.4,93.444,-36.1,4.964,5228.1,0
40.0,0,1,6,0,2,0,0,0,4,219.0,1.0,999.0,0.0,0,1.4,93.444,-36.1,4.964,5228.1,0
51.0,9,1,6,0,2,0,0,0,4,512.0,5.0,999.0,0.0,0,1.4,93.444,-36.1,4.964,5228.1,1
44.0,9,1,5,0,2,2,0,0,4,236.0,1.0,999.0,0.0,0,1.4,93.444,-36.1,4.964,5228.1,0
37.0,3,1,0,0,2,0,0,0,4,130.0,6.0,999.0,0.0,0,1.4,93.444,-36.1,4.964,5228.1,0
60.0,5,1,5,0,0,0,0,0,4,111.0,1.0,999.0,0.0,0,1.4,93.444,-36.1,4.964,5228.1,0
57.0,5,1,5,1,0,0,0,0,4,80.0,3.0,999.0,0.0,0,1.4,93.444,-36.1,4.964,5228.1,0
47.0,0,0,6,0,0,2,0,0,4,69.0,6.0,999.0,0.0,0,1.4,93.444,-36.1,4.964,5228.1,0
57.0,5,1,0,1,2,0,0,0,4,78.0,4.0,999.0,0.0,0,1.4,93.444,-36.1,4.964,5228.1,0
30.0,0,2,6,0,0,0,0,0,4,134.0,1.0,999.0,0.0,0,1.4,93.444,-36.1,4.964,5228.1,0
55.0,7,1,3,0,2,0,0,0,4,63.0,4.0,999.0,0.0,0,1.4,93.444,-36.1,4.964,5228.1,0
52.0,0,1,3,0,2,2,0,0,4,352.0,1.0,999.0,0.0,0,1.4,93.444,-36.1,4.964,5228.1,0
44.0,9,1,6,0,2,0,0,0,4,127.0,2.0,999.0,0.0,0,1.4,93.444,-36.1,4.964,5228.1,0
48.0,0,1,6,0,2,2,0,0,4,254.0,5.0,999.0,0.0,0,1.4,93.444,-36.1,4.964,5228.1,0
49.0,0,1,2,0,0,2,0,0,4,100.0,1.0,999.0,0.0,0,1.4,93.444,-36.1,4.964,5228.1,0
41.0,9,2,3,0,2,0,0,0,4,88.0,3.0,999.0,0.0,0,1.4,93.444,-36.1,4.964,5228.1,0
54.0,9,1,5,1,2,0,0,0,4,121.0,1.0,999.0,0.0,0,1.4,93.444,-36.1,4.964,5228.1,0
48.0,0,1,6,0,0,0,0,0,4,91.0,1.0,999.0,0.0,0,1.4,93.444,-36.1,4.964,5228.1,0
43.0,6,1,6,0,2,0,0,0,4,217.0,1.0,999.0,0.0,0,1.4,93.444,-36.1,4.964,5228.1,0
41.0,9,1,5,0,2,0,0,0,4,164.0,1.0,999.0,0.0,0,1.4,93.444,-36.1,4.964,5228.1,0
54.0,0,0,6,0,0,2,0,0,4,121.0,1.0,999.0,0.0,0,1.4,93.444,-36.1,4.964,5228.1,0
57.0,1,1,0,1,0,0,0,0,4,125.0,1.0,999.0,0.0,0,1.4,93.444,-36.1,4.964,5228.1,0
57.0,1,1,0,1,2,0,0,0,4,109.0,1.0,999.0,0.0,0,1.4,93.444,-36.1,4.964,5228.1,0
54.0,0,1,3,0,2,0,0,0,4,82.0,2.0,999.0,0.0,0,1.4,93.444,-36.1,4.964,5228.1,0
31.0,4,1,6,0,0,0,0,0,4,129.0,4.0,999.0,0.0,0,1.4,93.444,-36.1,4.964,5228.1,0
51.0,9,1,3,0,2,0,0,0,4,549.0,2.0,999.0,0.0,0,1.4,93.444,-36.1,4.964,5228.1,0
41.0,0,1,6,0,2,0,0,0,4,342.0,2.0,999.0,0.0,0,1.4,93.444,-36.1,4.964,5228.1,0
44.0,9,2,6,0,2,0,0,0,4,79.0,6.0,999.0,0.0,0,1.4,93.444,-36.1,4.964,5228.1,0
47.0,0,1,6,0,0,0,0,0,4,63.0,3.0,999.0,0.0,0,1.4,93.444,-36.1,4.964,5228.1,0
